3125
5
0, 0, 3, 4, 2, 0.852, 0
0, 0, 3, 4, 3, 0.404, 0
0, 0, 3, 4, 4, 0.525, 0
0, 0, 4, 0, 0, 0.772, 0
0, 0, 4, 0, 1, 0.028, 0
0, 0, 4, 0, 2, 0.669, 0
0, 0, 4, 0, 3, 0.803, 0
0, 0, 4, 0, 4, 0.581, 0
0, 0, 4, 1, 0, 0.282, 0
0, 0, 4, 1, 1, 0.797, 0
0, 0, 4, 1, 2, 0.872, 0
0, 0, 4, 1, 3, 0.463, 0
0, 0, 4, 1, 4, 0.662, 0
0, 0, 4, 2, 0, 0.393, 0
0, 0, 4, 2, 1, 0.832, 0
0, 0, 4, 2, 2, -4.187, 1
0, 0, 4, 2, 3, 0.655, 0
0, 0, 4, 2, 4, -8.271, 1
0, 0, 4, 3, 0, 0.540, 0
0, 0, 4, 3, 1, 0.976, 0
0, 0, 4, 3, 2, 0.414, 0
0, 0, 4, 3, 3, 0.035, 0
0, 0, 4, 3, 4, 0.226, 0
0, 0, 4, 4, 0, 0.369, 0
0, 0, 4, 4, 1, 0.576, 0
0, 0, 4, 4, 2, 0.752, 0
0, 0, 4, 4, 3, 0.845, 0
0, 0, 4, 4, 4, 0.057, 0
0, 1, 0, 0, 0, 0.306, 0
0, 1, 0, 0, 1, 0.895, 0
0, 1, 0, 0, 2, 0.084, 0
0, 1, 0, 0, 3, 0.567, 0
0, 1, 0, 0, 4, 0.484, 0
0, 1, 0, 1, 0, 0.381, 0
0, 1, 0, 1, 1, -4.675, 2
0, 1, 0, 1, 2, 0.324, 0
0, 1, 0, 1, 3, 0.700, 0
0, 1, 0, 1, 4, 0.262, 0
0, 1, 0, 2, 0, 0.549, 0
0, 1, 0, 2, 1, 0.514, 0
0, 1, 0, 2, 2, 0.037, 0
0, 1, 0, 2, 3, 0.248, 0
0, 1, 0, 2, 4, 0.976, 0
0, 1, 0, 3, 0, 0.219, 0
0, 1, 0, 3, 1, 0.463, 0
0, 1, 0, 3, 2, 0.044, 0
0, 1, 0, 3, 3, 0.477, 0
0, 1, 0, 3, 4, 0.441, 0
0, 1, 0, 4, 0, 0.012, 0
0, 1, 0, 4, 1, 0.471, 0
0, 1, 0, 4, 2, 0.975, 0
0, 1, 0, 4, 3, 0.015, 0
0, 1, 0, 4, 4, 0.836, 0
0, 1, 1, 0, 0, 0.261, 0
0, 1, 1, 0, 1, 0.356, 0
0, 1, 1, 0, 2, 0.145, 0
0, 1, 1, 0, 3, 0.655, 0
0, 1, 1, 0, 4, 0.156, 0
0, 1, 1, 1, 0, 0.338, 0
0, 1, 1, 1, 1, 0.281, 0
0, 1, 1, 1, 2, 0.062, 0
0, 1, 1, 1, 3, -2.602, 1
0, 1, 1, 1, 4, -4.243, 2
0, 1, 1, 2, 0, 0.292, 0
0, 1, 1, 2, 1, 1.282, 2
0, 1, 1, 2, 2, -2.260, 2
0, 1, 1, 2, 3, 0.318, 0
0, 1, 1, 2, 4, 0.479, 0
0, 1, 1, 3, 0, 0.099, 0
0, 1, 1, 3, 1, 0.895, 0
0, 1, 1, 3, 2, 0.730, 0
0, 1, 1, 3, 3, 0.774, 0
0, 1, 1, 3, 4, 0.307, 0
0, 1, 1, 4, 0, 0.958, 0
0, 1, 1, 4, 1, 0.929, 0
0, 1, 1, 4, 2, 0.584, 0
0, 1, 1, 4, 3, 0.988, 0
0, 1, 1, 4, 4, 0.013, 0
0, 1, 2, 0, 0, 0.603, 0
0, 1, 2, 0, 1, 0.145, 0
0, 1, 2, 0, 2, 0.197, 0
0, 1, 2, 0, 3, 0.812, 0
0, 1, 2, 0, 4, 0.043, 0
0, 1, 2, 1, 0, -1.810, 1
0, 1, 2, 1, 1, -1.196, 2
0, 1, 2, 1, 2, 0.210, 0
0, 1, 2, 1, 3, -1.429, 2
0, 1, 2, 1, 4, -2.703, 8
0, 1, 2, 2, 0, -6.648, 6
0, 1, 2, 2, 1, -10.659, 2
0, 1, 2, 2, 2, 0.540, 0
0, 1, 2, 2, 3, 0.507, 0
0, 1, 2, 2, 4, 0.390, 0
0, 1, 2, 3, 0, 0.585, 0
0, 1, 2, 3, 1, 0.574, 0
0, 1, 2, 3, 2, 0.801, 0
0, 1, 2, 3, 3, 0.574, 0
0, 1, 2, 3, 4, 0.946, 0
0, 1, 2, 4, 0, 0.772, 0
0, 1, 2, 4, 1, 0.894, 0
0, 1, 2, 4, 2, 0.819, 0
0, 1, 2, 4, 3, 0.859, 0
0, 1, 2, 4, 4, 0.916, 0
0, 1, 3, 0, 0, 0.026, 0
0, 1, 3, 0, 1, 0.411, 0
0, 1, 3, 0, 2, 0.711, 0
0, 1, 3, 0, 3, 0.836, 0
0, 1, 3, 0, 4, 0.873, 0
0, 1, 3, 1, 0, -2.515, 2
0, 1, 3, 1, 1, -0.889, 1
0, 1, 3, 1, 2, 0.751, 0
0, 1, 3, 1, 3, 0.533, 0
0, 1, 3, 1, 4, -8.981, 2
0, 1, 3, 2, 0, -10.837, 5
0, 1, 3, 2, 1, -6.284, 8
0, 1, 3, 2, 2, -9.432, 4
0, 1, 3, 2, 3, -3.609, 4
0, 1, 3, 2, 4, -10.020, 3
0, 1, 3, 3, 0, 0.606, 0
0, 1, 3, 3, 1, 0.555, 0
0, 1, 3, 3, 2, 0.497, 0
0, 1, 3, 3, 3, 1.000, 0
0, 1, 3, 3, 4, 0.170, 0
0, 1, 3, 4, 0, 0.232, 0
0, 1, 3, 4, 1, 0.328, 0
0, 1, 3, 4, 2, 0.340, 0
0, 1, 3, 4, 3, 0.223, 0
0, 1, 3, 4, 4, 0.799, 0
0, 1, 4, 0, 0, 0.609, 1
0, 1, 4, 0, 1, 0.443, 0
0, 1, 4, 0, 2, 0.010, 0
0, 1, 4, 0, 3, 0.557, 4
0, 1, 4, 0, 4, -0.124, 5
0, 1, 4, 1, 0, 0.700, 0
0, 1, 4, 1, 1, 0.376, 0
0, 1, 4, 1, 2, 0.434, 0
0, 1, 4, 1, 3, 0.556, 0
0, 1, 4, 1, 4, -8.647, 2
0, 1, 4, 2, 0, -13.762, 11
0, 1, 4, 2, 1, -10.771, 6
0, 1, 4, 2, 2, -13.188, 9
0, 1, 4, 2, 3, -12.798, 6
0, 1, 4, 2, 4, -14.317, 20
0, 1, 4, 3, 0, 0.452, 0
0, 1, 4, 3, 1, 0.922, 0
0, 1, 4, 3, 2, 0.132, 0
0, 1, 4, 3, 3, 0.089, 0
0, 1, 4, 3, 4, 0.767, 0
0, 1, 4, 4, 0, 0.541, 0
0, 1, 4, 4, 1, 0.733, 0
0, 1, 4, 4, 2, 0.303, 0
0, 1, 4, 4, 3, 0.678, 0
0, 1, 4, 4, 4, 0.348, 0
0, 2, 0, 0, 0, 0.939, 0
0, 2, 0, 0, 1, 0.704, 0
0, 2, 0, 0, 2, 0.640, 0
0, 2, 0, 0, 3, 0.719, 0
0, 2, 0, 0, 4, 0.268, 0
0, 2, 0, 1, 0, 0.600, 0
0, 2, 0, 1, 1, 0.954, 0
0, 2, 0, 1, 2, 0.875, 0
0, 2, 0, 1, 3, 0.301, 0
0, 2, 0, 1, 4, 0.947, 0
0, 2, 0, 2, 0, 0.362, 0
0, 2, 0, 2, 1, 0.942, 0
0, 2, 0, 2, 2, 0.974, 0
0, 2, 0, 2, 3, 0.243, 0
0, 2, 0, 2, 4, 0.305, 0
0, 2, 0, 3, 0, 0.527, 0
0, 2, 0, 3, 1, 0.604, 0
0, 2, 0, 3, 2, 0.438, 0
0, 2, 0, 3, 3, 0.302, 0
0, 2, 0, 3, 4, 0.923, 0
0, 2, 0, 4, 0, 0.973, 0
0, 2, 0, 4, 1, 0.270, 0
0, 2, 0, 4, 2, 0.098, 0
0, 2, 0, 4, 3, 0.400, 0
0, 2, 0, 4, 4, 0.963, 0
0, 2, 1, 0, 0, 0.437, 0
0, 2, 1, 0, 1, 0.617, 0
0, 2, 1, 0, 2, 0.949, 0
0, 2, 1, 0, 3, 0.175, 0
0, 2, 1, 0, 4, 0.061, 0
0, 2, 1, 1, 0, 0.494, 0
0, 2, 1, 1, 1, 0.277, 0
0, 2, 1, 1, 2, 0.686, 0
0, 2, 1, 1, 3, 0.955, 0
0, 2, 1, 1, 4, 0.907, 0
0, 2, 1, 2, 0, 0.807, 0
0, 2, 1, 2, 1, 0.585, 0
0, 2, 1, 2, 2, 0.332, 0
0, 2, 1, 2, 3, 0.729, 0
0, 2, 1, 2, 4, 0.939, 0
0, 2, 1, 3, 0, 0.239, 0
0, 2, 1, 3, 1, 0.711, 0
0, 2, 1, 3, 2, 0.558, 0
0, 2, 1, 3, 3, 0.845, 0
0, 2, 1, 3, 4, 0.261, 0
0, 2, 1, 4, 0, 0.942, 0
0, 2, 1, 4, 1, 0.995, 0
0, 2, 1, 4, 2, 0.625, 0
0, 2, 1, 4, 3, 0.053, 0
0, 2, 1, 4, 4, 0.465, 0
0, 2, 2, 0, 0, 0.682, 0
0, 2, 2, 0, 1, 0.753, 0
0, 2, 2, 0, 2, 0.369, 0
0, 2, 2, 0, 3, 0.170, 0
0, 2, 2, 0, 4, 0.974, 0
0, 2, 2, 1, 0, 0.333, 0
0, 2, 2, 1, 1, 0.776, 0
0, 2, 2, 1, 2, 0.444, 0
0, 2, 2, 1, 3, 0.810, 0
0, 2, 2, 1, 4, 0.869, 0
0, 2, 2, 2, 0, 0.091, 0
0, 2, 2, 2, 1, 0.313, 0
0, 2, 2, 2, 2, 0.298, 0
0, 2, 2, 2, 3, 0.899, 0
0, 2, 2, 2, 4, 0.810, 0
0, 2, 2, 3, 0, 0.899, 0
0, 2, 2, 3, 1, 0.753, 0
0, 2, 2, 3, 2, 0.081, 0
0, 2, 2, 3, 3, 0.324, 0
0, 2, 2, 3, 4, 0.752, 0
0, 2, 2, 4, 0, 0.472, 0
0, 2, 2, 4, 1, 0.048, 0
0, 2, 2, 4, 2, 0.238, 0
0, 2, 2, 4, 3, 0.027, 0
0, 2, 2, 4, 4, 0.286, 0
0, 2, 3, 0, 0, 0.634, 0
0, 2, 3, 0, 1, 0.418, 0
0, 2, 3, 0, 2, 0.859, 0
0, 2, 3, 0, 3, 0.052, 0
0, 2, 3, 0, 4, 0.857, 0
0, 2, 3, 1, 0, 0.494, 0
0, 2, 3, 1, 1, 0.768, 0
0, 2, 3, 1, 2, 0.575, 0
0, 2, 3, 1, 3, 0.422, 0
0, 2, 3, 1, 4, 0.419, 0
0, 2, 3, 2, 0, 0.374, 0
0, 2, 3, 2, 1, 0.107, 0
0, 2, 3, 2, 2, 0.322, 0
0, 2, 3, 2, 3, -2.982, 1
0, 2, 3, 2, 4, 0.233, 0
0, 2, 3, 3, 0, 0.495, 0
0, 2, 3, 3, 1, 0.569, 0
0, 2, 3, 3, 2, 0.531, 0
0, 2, 3, 3, 3, 0.133, 0
0, 2, 3, 3, 4, 0.244, 0
0, 2, 3, 4, 0, 0.971, 0
0, 2, 3, 4, 1, 0.104, 0
0, 2, 3, 4, 2, 0.760, 0
0, 2, 3, 4, 3, 0.254, 0
0, 2, 3, 4, 4, 0.370, 0
0, 2, 4, 0, 0, 0.778, 0
0, 2, 4, 0, 1, 0.266, 0
0, 2, 4, 0, 2, 0.752, 0
0, 2, 4, 0, 3, 0.715, 0
0, 2, 4, 0, 4, 0.025, 0
0, 2, 4, 1, 0, 0.860, 0
0, 2, 4, 1, 1, 0.990, 0
0, 2, 4, 1, 2, 0.908, 0
0, 2, 4, 1, 3, 0.094, 0
0, 2, 4, 1, 4, 0.267, 0
0, 2, 4, 2, 0, 0.622, 0
0, 2, 4, 2, 1, 0.373, 0
0, 2, 4, 2, 2, 0.440, 0
0, 2, 4, 2, 3, 0.550, 0
0, 2, 4, 2, 4, 0.239, 0
0, 2, 4, 3, 0, 0.918, 0
0, 2, 4, 3, 1, 0.296, 0
0, 2, 4, 3, 2, 0.534, 0
0, 2, 4, 3, 3, 0.506, 0
0, 2, 4, 3, 4, 0.572, 0
0, 2, 4, 4, 0, 0.040, 0
0, 2, 4, 4, 1, 0.836, 0
0, 2, 4, 4, 2, 0.440, 0
0, 2, 4, 4, 3, 0.705, 0
0, 2, 4, 4, 4, 0.679, 0
0, 3, 0, 0, 0, 0.284, 0
0, 3, 0, 0, 1, 0.878, 0
0, 3, 0, 0, 2, 0.957, 0
0, 3, 0, 0, 3, 0.253, 0
0, 3, 0, 0, 4, 0.336, 0
0, 3, 0, 1, 0, 0.895, 0
0, 3, 0, 1, 1, 0.188, 0
0, 3, 0, 1, 2, 0.203, 0
0, 3, 0, 1, 3, 0.958, 0
0, 3, 0, 1, 4, 0.946, 0
0, 3, 0, 2, 0, 0.899, 0
0, 3, 0, 2, 1, 0.794, 0
0, 3, 0, 2, 2, 0.310, 0
0, 3, 0, 2, 3, 0.826, 0
0, 3, 0, 2, 4, 0.389, 0
0, 3, 0, 3, 0, 0.483, 0
0, 3, 0, 3, 1, 0.498, 0
0, 3, 0, 3, 2, 0.090, 0
0, 3, 0, 3, 3, 0.152, 0
0, 3, 0, 3, 4, 0.723, 0
0, 3, 0, 4, 0, 0.597, 0
0, 3, 0, 4, 1, 0.459, 0
0, 3, 0, 4, 2, 0.930, 0
0, 3, 0, 4, 3, 0.071, 0
0, 3, 0, 4, 4, 0.130, 0
0, 3, 1, 0, 0, 0.875, 0
0, 3, 1, 0, 1, 0.143, 0
0, 3, 1, 0, 2, 0.624, 0
0, 3, 1, 0, 3, 0.205, 0
0, 3, 1, 0, 4, 0.278, 0
0, 3, 1, 1, 0, 0.353, 0
0, 3, 1, 1, 1, 0.742, 0
0, 3, 1, 1, 2, 0.521, 0
0, 3, 1, 1, 3, 0.905, 0
0, 3, 1, 1, 4, 0.840, 0
0, 3, 1, 2, 0, 0.744, 0
0, 3, 1, 2, 1, 0.575, 0
0, 3, 1, 2, 2, 0.871, 0
0, 3, 1, 2, 3, 0.328, 0
0, 3, 1, 2, 4, 0.758, 0
0, 3, 1, 3, 0, 0.450, 0
0, 3, 1, 3, 1, 0.076, 0
0, 3, 1, 3, 2, 0.387, 0
0, 3, 1, 3, 3, 0.189, 0
0, 3, 1, 3, 4, 0.750, 0
0, 3, 1, 4, 0, 0.027, 0
0, 3, 1, 4, 1, 0.078, 0
0, 3, 1, 4, 2, 0.336, 0
0, 3, 1, 4, 3, 0.365, 0
0, 3, 1, 4, 4, 0.988, 0
0, 3, 2, 0, 0, 0.947, 0
0, 3, 2, 0, 1, 0.530, 0
0, 3, 2, 0, 2, 0.979, 0
0, 3, 2, 0, 3, 0.984, 0
0, 3, 2, 0, 4, 0.568, 0
0, 3, 2, 1, 0, 0.792, 0
0, 3, 2, 1, 1, 0.457, 0
0, 3, 2, 1, 2, 0.575, 0
0, 3, 2, 1, 3, 0.451, 0
0, 3, 2, 1, 4, 0.417, 0
0, 3, 2, 2, 0, 0.482, 0
0, 3, 2, 2, 1, 0.999, 0
0, 3, 2, 2, 2, 0.291, 0
0, 3, 2, 2, 3, 0.081, 0
0, 3, 2, 2, 4, 0.135, 0
0, 3, 2, 3, 0, 0.219, 0
0, 3, 2, 3, 1, 0.186, 0
0, 3, 2, 3, 2, 0.036, 0
0, 3, 2, 3, 3, 0.409, 0
0, 3, 2, 3, 4, 0.652, 0
0, 3, 2, 4, 0, 0.708, 0
0, 3, 2, 4, 1, 0.705, 0
0, 3, 2, 4, 2, 0.017, 0
0, 3, 2, 4, 3, 0.897, 0
0, 3, 2, 4, 4, 0.412, 0
0, 3, 3, 0, 0, 0.527, 0
0, 3, 3, 0, 1, 0.220, 0
0, 3, 3, 0, 2, 0.527, 0
0, 3, 3, 0, 3, 0.662, 0
0, 3, 3, 0, 4, 0.219, 0
0, 3, 3, 1, 0, 0.834, 0
0, 3, 3, 1, 1, 0.141, 0
0, 3, 3, 1, 2, 0.466, 0
0, 3, 3, 1, 3, 0.695, 0
0, 3, 3, 1, 4, 0.009, 0
0, 3, 3, 2, 0, 0.202, 0
0, 3, 3, 2, 1, 0.329, 0
0, 3, 3, 2, 2, 0.798, 0
0, 3, 3, 2, 3, 0.858, 0
0, 3, 3, 2, 4, 0.838, 0
0, 3, 3, 3, 0, 0.020, 0
0, 3, 3, 3, 1, 0.611, 0
0, 3, 3, 3, 2, 0.515, 0
0, 3, 3, 3, 3, 0.696, 0
0, 3, 3, 3, 4, 0.532, 0
0, 3, 3, 4, 0, 0.594, 0
0, 3, 3, 4, 1, 0.750, 0
0, 3, 3, 4, 2, 0.172, 0
0, 3, 3, 4, 3, 0.457, 0
0, 3, 3, 4, 4, 0.972, 0
0, 3, 4, 0, 0, 0.832, 0
0, 3, 4, 0, 1, 0.780, 0
0, 3, 4, 0, 2, 0.466, 0
0, 3, 4, 0, 3, 0.854, 0
0, 3, 4, 0, 4, 0.944, 0
0, 3, 4, 1, 0, 0.231, 0
0, 3, 4, 1, 1, 0.538, 0
0, 3, 4, 1, 2, 0.281, 0
0, 3, 4, 1, 3, 0.067, 0
0, 3, 4, 1, 4, 0.823, 0
0, 3, 4, 2, 0, 0.175, 0
0, 3, 4, 2, 1, 0.022, 0
0, 3, 4, 2, 2, 0.951, 0
0, 3, 4, 2, 3, 0.062, 0
0, 3, 4, 2, 4, 0.817, 0
0, 3, 4, 3, 0, 0.236, 0
0, 3, 4, 3, 1, 0.443, 0
0, 3, 4, 3, 2, 0.075, 0
0, 3, 4, 3, 3, 0.326, 0
0, 3, 4, 3, 4, 0.292, 0
0, 3, 4, 4, 0, 0.210, 0
0, 3, 4, 4, 1, 0.224, 0
0, 3, 4, 4, 2, 0.482, 0
0, 3, 4, 4, 3, 0.888, 0
0, 3, 4, 4, 4, 0.622, 0
0, 4, 0, 0, 0, 0.553, 0
0, 4, 0, 0, 1, 0.104, 0
0, 4, 0, 0, 2, 0.351, 0
0, 4, 0, 0, 3, 0.373, 0
0, 4, 0, 0, 4, 0.106, 0
0, 4, 0, 1, 0, 0.577, 0
0, 4, 0, 1, 1, 0.446, 0
0, 4, 0, 1, 2, 0.227, 0
0, 4, 0, 1, 3, 0.929, 0
0, 4, 0, 1, 4, 0.300, 0
0, 4, 0, 2, 0, 0.260, 0
0, 4, 0, 2, 1, 0.135, 0
0, 4, 0, 2, 2, 0.557, 0
0, 4, 0, 2, 3, 0.779, 0
0, 4, 0, 2, 4, 0.803, 0
0, 4, 0, 3, 0, 0.836, 0
0, 4, 0, 3, 1, 0.098, 0
0, 4, 0, 3, 2, 0.900, 0
0, 4, 0, 3, 3, 0.717, 0
0, 4, 0, 3, 4, 0.009, 0
0, 4, 0, 4, 0, 0.611, 0
0, 4, 0, 4, 1, 0.191, 0
0, 4, 0, 4, 2, 0.151, 0
0, 4, 0, 4, 3, 0.936, 0
0, 4, 0, 4, 4, 0.317, 0
0, 4, 1, 0, 0, 0.747, 0
0, 4, 1, 0, 1, 0.168, 0
0, 4, 1, 0, 2, 0.662, 0
0, 4, 1, 0, 3, 0.340, 0
0, 4, 1, 0, 4, 0.828, 0
0, 4, 1, 1, 0, 0.265, 0
0, 4, 1, 1, 1, 0.612, 0
0, 4, 1, 1, 2, 0.092, 0
0, 4, 1, 1, 3, 0.086, 0
0, 4, 1, 1, 4, 0.481, 0
0, 4, 1, 2, 0, 0.692, 0
0, 4, 1, 2, 1, 0.119, 0
0, 4, 1, 2, 2, 0.742, 0
0, 4, 1, 2, 3, 0.315, 0
0, 4, 1, 2, 4, 0.947, 0
0, 4, 1, 3, 0, 0.211, 0
0, 4, 1, 3, 1, 0.070, 0
0, 4, 1, 3, 2, 0.168, 0
0, 4, 1, 3, 3, 0.976, 0
0, 4, 1, 3, 4, 0.845, 0
0, 4, 1, 4, 0, 0.978, 0
0, 4, 1, 4, 1, 0.300, 0
0, 4, 1, 4, 2, 0.414, 0
0, 4, 1, 4, 3, 0.586, 0
0, 4, 1, 4, 4, 0.530, 0
0, 4, 2, 0, 0, 0.369, 0
0, 4, 2, 0, 1, 0.976, 0
0, 4, 2, 0, 2, 0.884, 0
0, 4, 2, 0, 3, 0.806, 0
0, 4, 2, 0, 4, 0.451, 0
0, 4, 2, 1, 0, 0.747, 0
0, 4, 2, 1, 1, 0.824, 0
0, 4, 2, 1, 2, 0.581, 0
0, 4, 2, 1, 3, 0.073, 0
0, 4, 2, 1, 4, 0.616, 0
0, 4, 2, 2, 0, 0.793, 0
0, 4, 2, 2, 1, 0.910, 0
0, 4, 2, 2, 2, 0.200, 0
0, 4, 2, 2, 3, 0.048, 0
0, 4, 2, 2, 4, 0.665, 0
0, 4, 2, 3, 0, 0.886, 0
0, 4, 2, 3, 1, 0.298, 0
0, 4, 2, 3, 2, 0.622, 0
0, 4, 2, 3, 3, 0.096, 0
0, 4, 2, 3, 4, 0.485, 0
0, 4, 2, 4, 0, 0.570, 0
0, 4, 2, 4, 1, 0.142, 0
0, 4, 2, 4, 2, 0.728, 0
0, 4, 2, 4, 3, 0.638, 0
0, 4, 2, 4, 4, 0.211, 0
0, 4, 3, 0, 0, 0.446, 0
0, 4, 3, 0, 1, 0.647, 0
0, 4, 3, 0, 2, 0.433, 0
0, 4, 3, 0, 3, 0.070, 0
0, 4, 3, 0, 4, 0.421, 0
0, 4, 3, 1, 0, 0.194, 0
0, 4, 3, 1, 1, 0.572, 0
0, 4, 3, 1, 2, 0.392, 0
0, 4, 3, 1, 3, 0.166, 0
0, 4, 3, 1, 4, 0.370, 0
0, 4, 3, 2, 0, 0.090, 0
0, 4, 3, 2, 1, 0.455, 0
0, 4, 3, 2, 2, 0.689, 0
0, 4, 3, 2, 3, 0.358, 0
0, 4, 3, 2, 4, 0.586, 0
0, 4, 3, 3, 0, 0.735, 0
0, 4, 3, 3, 1, 0.966, 0
0, 4, 3, 3, 2, 0.410, 0
0, 4, 3, 3, 3, 0.189, 0
0, 4, 3, 3, 4, 0.945, 0
0, 4, 3, 4, 0, 0.766, 0
0, 4, 3, 4, 1, 0.198, 0
0, 4, 3, 4, 2, 0.778, 0
0, 4, 3, 4, 3, 0.693, 0
0, 4, 3, 4, 4, 0.104, 0
0, 4, 4, 0, 0, 0.979, 0
0, 4, 4, 0, 1, 0.990, 0
0, 4, 4, 0, 2, 0.743, 0
0, 4, 4, 0, 3, 0.842, 0
0, 4, 4, 0, 4, 0.384, 0
0, 4, 4, 1, 0, 0.964, 0
0, 4, 4, 1, 1, 0.855, 0
0, 4, 4, 1, 2, 0.475, 0
0, 4, 4, 1, 3, 0.429, 0
0, 4, 4, 1, 4, 0.770, 0
0, 4, 4, 2, 0, 0.969, 0
0, 4, 4, 2, 1, 0.848, 0
0, 4, 4, 2, 2, 0.365, 0
0, 4, 4, 2, 3, 0.010, 0
0, 4, 4, 2, 4, 0.060, 0
0, 4, 4, 3, 0, 0.160, 0
0, 4, 4, 3, 1, 0.347, 0
0, 4, 4, 3, 2, 0.122, 0
0, 4, 4, 3, 3, 0.329, 0
0, 4, 4, 3, 4, 0.337, 0
0, 4, 4, 4, 0, 0.475, 0
0, 4, 4, 4, 1, 0.511, 0
0, 4, 4, 4, 2, 0.532, 0
0, 4, 4, 4, 3, 0.581, 0
0, 4, 4, 4, 4, 0.696, 0
1, 0, 0, 0, 0, 0.741, 0
1, 0, 0, 0, 1, 0.145, 0
1, 0, 0, 0, 2, 0.638, 0
1, 0, 0, 0, 3, 0.183, 0
1, 0, 0, 0, 4, 0.677, 0
1, 0, 0, 1, 0, 0.762, 0
1, 0, 0, 1, 1, 0.155, 0
1, 0, 0, 1, 2, 0.294, 0
1, 0, 0, 1, 3, 0.655, 0
1, 0, 0, 1, 4, 0.580, 0
